Release date,Product Family,Product,Platform,Impact,Max Severity,Article,Article,Download,Download,Details,Details,Base Score
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 for x64-based Systems,Remote Code Execution,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297,4.2
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 for 32-bit Systems,Remote Code Execution,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297,4.2
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Important,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247,4.2
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Important,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247,4.2
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1511 for x64-based Systems,Remote Code Execution,Important,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185614,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247,4.2
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1511 for 32-bit Systems,Remote Code Execution,Important,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3193494,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247,4.2
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 for x64-based Systems,Remote Code Execution,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247,4.2
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 for 32-bit Systems,Remote Code Execution,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247,4.2
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for x64-based Systems,Elevation of Privilege,Important,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3292,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3292,8.8
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for 32-bit Systems,Elevation of Privilege,Important,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3292,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3292,8.8
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1511 for x64-based Systems,Elevation of Privilege,Important,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185614,CVE-2016-3292,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3292,8.8
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1511 for 32-bit Systems,Elevation of Privilege,Important,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3193494,CVE-2016-3292,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3292,8.8
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 for x64-based Systems,Elevation of Privilege,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3292,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3292,8.8
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 for 32-bit Systems,Elevation of Privilege,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3292,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3292,8.8
"Sep 13, 2016",Browser,Internet Explorer 11,Windows RT 8.1,Elevation of Privilege,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3292,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3292,8.8
"Sep 13, 2016",Browser,Internet Explorer 11,Windows Server 2012 R2,Elevation of Privilege,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3292,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3292,8.8
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 8.1 for x64-based systems,Elevation of Privilege,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3292,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3292,8.8
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 8.1 for 32-bit systems,Elevation of Privilege,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3292,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3292,8.8
"Sep 13, 2016",Browser,Internet Explorer 10,Windows Server 2012,Elevation of Privilege,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3292,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3292,8.8
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for x64-based Systems,Information Disclosure,Moderate,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3291,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3291,4.3
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for 32-bit Systems,Information Disclosure,Moderate,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3291,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3291,4.3
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 for x64-based Systems,Information Disclosure,Moderate,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3291,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3291,4.3
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 for 32-bit Systems,Information Disclosure,Moderate,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3291,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3291,4.3
"Sep 13, 2016",ESU,Internet Explorer 9,Windows Server 2008 for x64-based Systems Service Pack 2,Remote Code Execution,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,6.0
"Sep 13, 2016",ESU,Internet Explorer 9,Windows Server 2008 for 32-bit Systems Service Pack 2,Remote Code Execution,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,6.0
"Sep 13, 2016",ESU,Internet Explorer 9,Windows Vista Service Pack 2,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",ESU,Internet Explorer 9,Windows Vista x64 Edition Service Pack 2,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Important,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Important,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1511 for x64-based Systems,Remote Code Execution,Important,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185614,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1511 for 32-bit Systems,Remote Code Execution,Important,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3193494,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 for x64-based Systems,Remote Code Execution,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3193494,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 for 32-bit Systems,Remote Code Execution,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3193494,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 11,Windows Server 2008 R2 for x64-based Systems Service Pack 1,Remote Code Execution,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,6.0
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 7 for x64-based Systems Service Pack 1,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 7 for 32-bit Systems Service Pack 1,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 11,Windows RT 8.1,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 11,Windows Server 2012 R2,Remote Code Execution,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,6.0
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 8.1 for x64-based systems,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 8.1 for 32-bit systems,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,7.1
"Sep 13, 2016",Browser,Internet Explorer 10,Windows Server 2012,Remote Code Execution,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3324,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3324,6.0
"Sep 13, 2016",Browser,Internet Explorer 11,Windows Server 2012 R2,Remote Code Execution,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows RT 8.1,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 8.1 for x64-based systems,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 8.1 for 32-bit systems,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 10,Windows Server 2012,Remote Code Execution,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",ESU,Internet Explorer 9,Windows Server 2008 for x64-based Systems Service Pack 2,Remote Code Execution,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",ESU,Internet Explorer 9,Windows Server 2008 for 32-bit Systems Service Pack 2,Remote Code Execution,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",ESU,Internet Explorer 9,Windows Vista Service Pack 2,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",ESU,Internet Explorer 9,Windows Vista x64 Edition Service Pack 2,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Important,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Important,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1511 for x64-based Systems,Remote Code Execution,Important,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185614,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1511 for 32-bit Systems,Remote Code Execution,Important,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3193494,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 for x64-based Systems,Remote Code Execution,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 for 32-bit Systems,Remote Code Execution,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows Server 2008 R2 for x64-based Systems Service Pack 1,Remote Code Execution,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 7 for x64-based Systems Service Pack 1,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 7 for 32-bit Systems Service Pack 1,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3297,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3297
"Sep 13, 2016",Browser,Internet Explorer 11,Windows RT 8.1,Information Disclosure,Moderate,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3291,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3291
"Sep 13, 2016",Browser,Internet Explorer 11,Windows Server 2012 R2,Information Disclosure,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3291,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3291
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 8.1 for x64-based systems,Information Disclosure,Moderate,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3291,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3291
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 8.1 for 32-bit systems,Information Disclosure,Moderate,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3291,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3291
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Critical,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3295,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3295
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Critical,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3295,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3295
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Critical,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3377,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3377
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Critical,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3377,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3377
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1511 for x64-based Systems,Remote Code Execution,Critical,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185614,CVE-2016-3377,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3377
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1511 for 32-bit Systems,Remote Code Execution,Critical,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3193494,CVE-2016-3377,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3377
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 for x64-based Systems,Remote Code Execution,Critical,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3295,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3295
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 for 32-bit Systems,Remote Code Execution,Critical,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3295,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3295
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Important,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Important,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1511 for x64-based Systems,Remote Code Execution,Important,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185614,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 Version 1511 for 32-bit Systems,Remote Code Execution,Important,3185614,https://support.microsoft.com/kb/3185614,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3193494,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 for x64-based Systems,Remote Code Execution,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 10 for 32-bit Systems,Remote Code Execution,Important,3185611,https://support.microsoft.com/kb/3185611,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185611,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247
"Sep 13, 2016",Browser,Internet Explorer 11,Windows RT 8.1,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247
"Sep 13, 2016",Browser,Internet Explorer 11,Windows Server 2012 R2,Remote Code Execution,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 8.1 for x64-based systems,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247
"Sep 13, 2016",Browser,Internet Explorer 11,Windows 8.1 for 32-bit systems,Remote Code Execution,Important,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3247,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3247
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1607 for x64-based Systems,Remote Code Execution,Critical,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3350,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3350
"Sep 13, 2016",Browser,Microsoft Edge (EdgeHTML-based),Windows 10 Version 1607 for 32-bit Systems,Remote Code Execution,Critical,3189866,https://support.microsoft.com/kb/3189866,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3189866,CVE-2016-3350,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3350
"Sep 13, 2016",ESU,Internet Explorer 9,Windows Server 2008 for x64-based Systems Service Pack 2,Information Disclosure,Low,3185319,https://support.microsoft.com/kb/3185319,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB3185319,CVE-2016-3351,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2016-3351
